r_AU,F_exact,F_no_nn_softened,F_simon_corrected,c_pred,rel_err_no_nn_softened,rel_err_simon_corrected
6.317344534020772825e-03,2.505710391106171073e+02,2.497258132692929280e+02,2.505538854860300262e+02,1.003315925598144531e+00,3.373198452320125794e-03,6.845812927131015571e-05
6.371894977544635859e-03,2.462990755785694148e+02,2.454823852668838526e+02,2.462754922526320343e+02,1.003230810165405273e+00,3.315848058979165448e-03,9.575076918978312574e-05
6.426916465646268471e-03,2.420999443757641814e+02,2.413108268539068604e+02,2.420702334822910018e+02,1.003147006034851074e+00,3.259470066761059777e-03,1.227216038805245850e-04
6.482413065808533340e-03,2.379724037902479949e+02,2.372099287673072183e+02,2.379367486162149419e+02,1.003064036369323730e+00,3.204048077830201624e-03,1.498290283459926316e-04
6.538388880637128336e-03,2.339152332799041858e+02,2.331785018218049004e+02,2.338739004600624014e+02,1.002982258796691895e+00,3.149565967846603212e-03,1.766999919681388120e-04
6.594848048163842215e-03,2.299272331115326153e+02,2.292153765856461689e+02,2.298804027539140691e+02,1.002901315689086914e+00,3.096007881507192340e-03,2.036746886604332192e-04
6.651794742152502583e-03,2.260072240060769957e+02,2.253194030612756080e+02,2.259551294692391537e+02,1.002821445465087891e+00,3.043358228155101930e-03,2.304994323386817855e-04
6.709233172407496476e-03,2.221540467899060900e+02,2.214894503708753746e+02,2.220969444001747775e+02,1.002742767333984375e+00,2.991601677457772154e-03,2.570396108305647619e-04
6.767167585084986683e-03,2.183665620520376081e+02,2.177244064467000442e+02,2.183045994157492089e+02,1.002664804458618164e+00,2.940723155152919713e-03,2.837551487101455530e-04
6.825602263006816904e-03,2.146436498072062022e+02,2.140231777261469688e+02,2.145770514040273724e+02,1.002587914466857910e+00,2.890707838860101346e-03,3.102742766378076907e-04
6.884541525977096177e-03,2.109842091646776225e+02,2.103846888515008402e+02,2.109131455130577990e+02,1.002511858940124512e+00,2.841541153958323466e-03,3.368197643851007631e-04
6.943989731101579688e-03,2.073871580027054620e+02,2.068078823742847305e+02,2.073118722542955084e+02,1.002436995506286621e+00,2.793208769528412929e-03,3.630203004612825128e-04
7.003951273109745336e-03,2.038514326485416461e+02,2.032917184641637789e+02,2.037720657579791634e+02,1.002362847328186035e+00,2.745696594356858162e-03,3.893369280328699529e-04
7.064430584679678819e-03,2.003759875639011909e+02,1.998351746223342218e+02,2.002927754387414723e+02,1.002289891242980957e+00,2.698990773006173897e-03,4.152799253612250979e-04
7.125432136765772438e-03,1.969597950357884599e+02,1.964372453993387921e+02,1.968728511206835492e+02,1.002217531204223633e+00,2.653077681943760355e-03,4.414297602671278086e-04
7.186960438929208134e-03,1.936018448725972974e+02,1.930969421172509612e+02,1.935113752801641738e+02,1.002146244049072266e+00,2.607943925733740686e-03,4.672971607923390603e-04
7.249020039671376543e-03,1.903011441053877775e+02,1.898132925961616593e+02,1.902072827612384458e+02,1.002075672149658203e+00,2.563576333287563482e-03,4.932253276278347146e-04
7.311615526770092431e-03,1.870567166942603592e+02,1.865853408849179402e+02,1.869596856256774515e+02,1.002006292343139648e+00,2.519961954174953275e-03,5.187253914089734203e-04
7.374751527618761751e-03,1.838676032397334552e+02,1.834121469960483068e+02,1.837675314695239877e+02,1.001937627792358398e+00,2.477088054991979840e-03,5.442599372929784280e-04
7.438432709568464779e-03,1.807328606990422202e+02,1.802927866448191594e+02,1.806298976838048986e+02,1.001869797706604004e+00,2.434942115788647603e-03,5.696972583683957737e-04
7.502663780272963989e-03,1.776515621072759075e+02,1.772263509923669176e+02,1.775458339005808455e+02,1.001802682876586914e+00,2.393511826550805740e-03,5.951436927484905336e-04
7.567449488036765044e-03,1.746227963032654884e+02,1.742119463928423500e+02,1.745144899894737591e+02,1.001736640930175781e+00,2.352785083739123741e-03,6.202300964396131747e-04
7.632794622166104263e-03,1.716456676601487459e+02,1.712486941445190496e+02,1.715349453544092171e+02,1.001671552658081055e+00,2.312749986883952391e-03,6.450632121910255742e-04
7.698704013323017827e-03,1.687192958205263835e+02,1.683357302448039547e+02,1.686062358690624592e+02,1.001606941223144531e+00,2.273394835232379983e-03,6.701068239651191815e-04
7.765182533882418123e-03,1.658428154361357940e+02,1.654722051490988690e+02,1.657275953926369425e+02,1.001543402671813965e+00,2.234708124450786662e-03,6.947545071267887057e-04
7.832235098292330763e-03,1.630153759119594952e+02,1.626572835334528406e+02,1.628980911625853309e+02,1.001480460166931152e+00,2.196678543378946091e-03,7.194704715308987940e-04
7.899866663437169964e-03,1.602361411546996237e+02,1.598901440609582210e+02,1.601169436472759173e+02,1.001418471336364746e+00,2.159294970835328766e-03,7.438865324934867225e-04
7.968082229004178063e-03,1.575042893255393608e+02,1.571699791518316260e+02,1.573833086318386449e+02,1.001357316970825195e+00,2.122546472475821382e-03,7.681104699991100687e-04
8.036886837853047388e-03,1.548190125971188991e+02,1.544959947571281589e+02,1.546963571923454026e+02,1.001296877861022949e+00,2.086422297701383179e-03,7.922502715650249017e-04
8.106285576388674169e-03,1.521795169146567446e+02,1.518674101360392683e+02,1.520553116150214805e+02,1.001237273216247559e+00,2.050911876612854234e-03,8.161761986990613820e-04
8.176283574937227502e-03,1.495850217611404105e+02,1.492834576367158661e+02,1.494593708488648929e+02,1.001178383827209473e+00,2.016004817020292626e-03,8.399966172827039819e-04
8.246886008125373785e-03,1.470347599265232930e+02,1.467433824805733593e+02,1.469077658401450606e+02,1.001120209693908691e+00,1.981690901495277660e-03,8.637011169446892058e-04
8.318098095262823136e-03,1.445279772808553105e+02,1.442464425500224934e+02,1.443997405745974163e+02,1.001062750816345215e+00,1.947960084473625243e-03,8.872794642984384956e-04
8.389925100728178736e-03,1.420639325512808284e+02,1.417919081795772911e+02,1.419345687622431740e+02,1.001006126403808594e+00,1.914802489402753086e-03,9.106026189367803477e-04
8.462372334358068265e-03,1.396418971028408862e+02,1.393790619502929928e+02,1.395115023388301267e+02,1.000950217247009277e+00,1.882208405936546328e-03,9.337796658171202205e-04
8.535445151839734373e-03,1.372611547230084454e+02,1.370071984874788882e+02,1.371298394612188076e+02,1.000895142555236816e+00,1.850168287175189786e-03,9.566818963065743409e-04
8.609148955106915926e-03,1.349210014099010948e+02,1.346756242616458792e+02,1.347888411985075265e+02,1.000840663909912109e+00,1.818672746948710043e-03,9.795377295789161037e-04
8.683489192739195228e-03,1.326207451641024306e+02,1.323836573926344897e+02,1.324878301615192413e+02,1.000786900520324707e+00,1.787712557146115596e-03,1.002218788762819848e-03
8.758471360364800812e-03,1.303597057840326841e+02,1.301306274568786989e+02,1.302261241283913762e+02,1.000733852386474609e+00,1.757278645086081045e-03,1.024715841738803703e-03
8.834101001066834574e-03,1.281372146648095907e+02,1.279158752977601381e+02,1.280030524622047494e+02,1.000681519508361816e+00,1.727362090930786636e-03,1.047019813531862914e-03
8.910383705793101933e-03,1.259526146005356537e+02,1.257387528390022027e+02,1.258179559165570538e+02,1.000629901885986328e+00,1.697954125142405119e-03,1.069121783661863400e-03
8.987325113769381937e-03,1.238052595899591211e+02,1.235986229010645019e+02,1.236701717102122871e+02,1.000578880310058594e+00,1.669046125980401009e-03,1.091131993860702896e-03
9.064930912916336833e-03,1.216945146454462758e+02,1.214948590204877803e+02,1.215590780428687054e+02,1.000528573989868164e+00,1.640629617038918226e-03,1.112922821313362719e-03
9.143206840269950050e-03,1.196197556052122479e+02,1.194268452721484266e+02,1.194840486918699725e+02,1.000478982925415039e+00,1.612696264825135180e-03,1.134485793384803131e-03
9.222158682405699054e-03,1.175803689487505892e+02,1.173939760943746933e+02,1.174444820734029946e+02,1.000430226325988770e+00,1.585237876376612096e-03,1.155693561455171155e-03
9.301792275866287846e-03,1.155757516154120736e+02,1.153956561168863715e+02,1.154397035787401506e+02,1.000381708145141602e+00,1.558246396917105196e-03,1.177133047117306713e-03
9.382113507593124735e-03,1.136053108260753817e+02,1.134312999915113949e+02,1.134692158608876014e+02,1.000334262847900391e+00,1.531713907551290063e-03,1.197963054703803142e-03
9.463128315361531498e-03,1.116684639078577135e+02,1.115003322256381466e+02,1.115323656453263510e+02,1.000287294387817383e+00,1.505632622996402100e-03,1.218770794981677156e-03
9.544842688219654439e-03,1.097646381218156364e+02,1.096021870183637219e+02,1.096285925936348633e+02,1.000240921974182129e+00,1.479994889352506887e-03,1.239429478460915644e-03
9.627262666931262966e-03,1.078932704935806299e+02,1.077363080992930122e+02,1.077573323665324097e+02,1.000195145606994629e+00,1.454793181906155735e-03,1.259931471410056548e-03
9.710394344422274351e-03,1.060538076468848772e+02,1.059021485699529848e+02,1.059180428404981740e+02,1.000150084495544434e+00,1.430020102973144714e-03,1.280150231274520449e-03
9.794243866231197235e-03,1.042457056399235142e+02,1.040991707477782029e+02,1.041101656429124773e+02,1.000105619430541992e+00,1.405668379774409945e-03,1.300197415126215636e-03
9.878817430963433149e-03,1.024684298045075082e+02,1.023268460126302557e+02,1.023331769358395178e+02,1.000061869621276855e+00,1.381730862348241927e-03,1.319946728236492169e-03
9.964121290749491586e-03,1.007214545879590162e+02,1.005846546558118462e+02,1.005865251933463611e+02,1.000018596649169922e+00,1.358200521495686207e-03,1.339629130304334547e-03
1.005016175170722267e-02,9.900426339770095296e+01,9.887208573153550617e+01,9.886971665084512040e+01,9.999760389328002930e-01,1.335070446759327933e-03,1.358999524246316121e-03
1.013694517440797208e-02,9.731634844849762089e+01,9.718863691081165257e+01,9.718222417695520221e+01,9.999340176582336426e-01,1.312333844436802330e-03,1.378229595342870834e-03
1.022447797434679166e-02,9.565721061229899647e+01,9.553381433771666309e+01,9.552354758861771700e+01,9.998925328254699707e-01,1.289984035625515871e-03,1.397312579215998244e-03
1.031276662241672158e-02,9.402635927064494581e+01,9.390713248800450685e+01,9.389321199973650778e+01,9.998517632484436035e-01,1.268014454300599343e-03,1.416063239513375887e-03
1.040181764538710731e-02,9.242331216958676521e+01,9.230811403002687143e+01,9.229070572624208069e+01,9.998114109039306641e-01,1.246418645422679283e-03,1.434772680526381298e-03
1.049163762638615979e-02,9.084759527708013138e+01,9.073628968792255023e+01,9.071558129070008647e+01,9.997717738151550293e-01,1.225190263078568828e-03,1.453136827424100427e-03
1.058223320538756972e-02,8.929874264281149010e+01,8.919119810704508211e+01,8.916735490662911445e+01,9.997326731681823730e-01,1.204323068652582950e-03,1.471327952599703250e-03
1.067361107970138910e-02,8.777629626041293420e+01,8.767238572159037346e+01,8.764556229892544081e+01,9.996940493583679199e-01,1.183810929026682390e-03,1.489399382945419924e-03
1.076577800446913181e-02,8.627980593202661908e+01,8.617940662439154664e+01,8.614978331632882202e+01,9.996562600135803223e-01,1.163647814810449439e-03,1.506987808946071367e-03
1.085874079316311198e-02,8.480882913517876887e+01,8.471182243884706509e+01,8.467952259075896393e+01,9.996187090873718262e-01,1.143827798601989264e-03,1.524682580084913341e-03
1.095250631809019728e-02,8.336293089192166406e+01,8.326920219294676428e+01,8.323439008918764159e+01,9.995819330215454102e-01,1.124345053275743311e-03,1.541941980191087382e-03
1.104708151089980363e-02,8.194168364020841011e+01,8.185112219536613054e+01,8.181394156883960989e+01,9.995457530021667480e-01,1.105193850298695577e-03,1.558938817143339485e-03
1.114247336309634288e-02,8.054466710745951730e+01,8.045716591359328618e+01,8.041772672818413525e+01,9.995098114013671875e-01,1.086368558075862098e-03,1.576024631227579626e-03
1.123868892655602303e-02,7.917146818628613403e+01,7.908692385405915104e+01,7.904537040241535806e+01,9.994745850563049316e-01,1.067863640321217765e-03,1.592717512501786456e-03
1.133573531404822969e-02,7.782168081233037071e+01,7.773999344423612001e+01,7.769644626344110350e+01,9.994398355484008789e-01,1.049673654456816096e-03,1.609250116189016745e-03
1.143361969976130002e-02,7.649490584418983019e+01,7.641597891667748854e+01,7.637057719580548110e+01,9.994058609008789062e-01,1.031793250038185936e-03,1.625319320447172989e-03
1.153234931983288317e-02,7.519075094538867177e+01,7.511449119496474225e+01,7.506732865916335129e+01,9.993721246719360352e-01,1.014217167206073840e-03,1.641455693333380289e-03
1.163193147288488390e-02,7.390883046836093229e+01,7.383514778153322311e+01,7.378634600454296333e+01,9.993390440940856934e-01,9.969402351624470030e-04,1.657237207540476548e-03
1.173237352056297547e-02,7.264876534041235345e+01,7.257757264734668468e+01,7.252723144574940761e+01,9.993063807487487793e-01,9.799573706735301148e-04,1.672896904626955047e-03
1.183368288808088128e-02,7.141018295162507457e+01,7.134139612338964298e+01,7.128962037947609076e+01,9.992742538452148438e-01,9.632635765970434501e-04,1.688310646545405263e-03
1.193586706476923096e-02,7.019271704467512052e+01,7.012625479395168782e+01,7.007314561341708270e+01,9.992426633834838867e-01,9.468539404327644274e-04,1.703473469789393421e-03
1.203893360462923549e-02,6.899600760652724318e+01,6.893179139167217784e+01,6.887745032144060531e+01,9.992116689682006836e-01,9.307236328988735541e-04,1.718320946376352028e-03
1.214289012689112254e-02,6.781970076197652020e+01,6.775765469431880206e+01,6.770216335561875098e+01,9.991810321807861328e-01,9.148679065317345338e-04,1.733086478371299389e-03
1.224774431657734731e-02,6.666344866900560362e+01,6.660349942327279393e+01,6.654694851224653007e+01,9.991509318351745605e-01,8.992820943072870775e-04,1.747586707335153748e-03
1.235350392507078045e-02,6.552690941592453555e+01,6.546898614369114000e+01,6.541146299296433142e+01,9.991213679313659668e-01,8.839616082872797610e-04,1.761816999904897195e-03
1.246017677068768370e-02,6.440974692026578907e+01,6.435378116632229251e+01,6.429536600772971155e+01,9.990922808647155762e-01,8.689019382854861395e-04,1.775832354653902141e-03
1.256777073925569900e-02,6.331163082940211950e+01,6.325755645094588431e+01,6.319831900240848910e+01,9.990635514259338379e-01,8.540986505614207814e-04,1.789747405164108379e-03
1.267629378469681267e-02,6.223223642285896773e+01,6.217998951141232311e+01,6.212000810864248024e+01,9.990353584289550781e-01,8.395473865286549528e-04,1.803379095263626117e-03
1.278575392961531047e-02,6.117124451629286597e+01,6.112076332225613839e+01,6.106011330333828369e+01,9.990077018737792969e-01,8.252438614892326253e-04,1.816723099772518928e-03
1.289615926589092812e-02,6.012834136710564081e+01,6.007956622685626513e+01,6.001830927815413474e+01,9.989804029464721680e-01,8.111838633895704928e-04,1.829953836240379508e-03
1.300751795527698394e-02,5.910321858166916087e+01,5.905609184712122328e+01,5.899430498211378904e+01,9.989537596702575684e-01,7.973632515937790566e-04,1.842769347744986196e-03
1.311983823000378337e-02,5.809557302413087854e+01,5.805003899467195083e+01,5.798777189971721668e+01,9.989273548126220703e-01,7.837779556802797459e-04,1.855582427406043868e-03
1.323312839338712001e-02,5.710510672677501276e+01,5.706111158350018542e+01,5.699842917621140259e+01,9.989014863967895508e-01,7.704239742572660142e-04,1.868091256251728496e-03
1.334739682044218910e-02,5.613152680191075916e+01,5.608901854407639576e+01,5.602598314865390705e+01,9.988761544227600098e-01,7.572973737980773267e-04,1.880291865733809374e-03
1.346265195850266001e-02,5.517454535526373860e+01,5.513347373888608161e+01,5.507012873338631209e+01,9.988510608673095703e-01,7.443942874961759562e-04,1.892478156459607378e-03
1.357890232784515760e-02,5.423387940084374037e+01,5.419419587936997829e+01,5.413060888460962161e+01,9.988266825675964355e-01,7.317109141402248877e-04,1.904169817372720333e-03
1.369615652231914553e-02,5.330925077726357131e+01,5.327090844424565574e+01,5.320713150610460218e+01,9.988027811050415039e-01,7.192435170045307106e-04,1.915601320034365611e-03
1.381442320998217156e-02,5.240038606548527866e+01,5.236333959918867009e+01,5.229940390141322126e+01,9.987789988517761230e-01,7.069884227629780280e-04,1.927126337310931282e-03
1.393371113374073864e-02,5.150701650796769826e+01,5.147122211785001866e+01,5.140718227414245689e+01,9.987558126449584961e-01,6.949420204166263312e-04,1.938264737383844829e-03
